"row","id","region","corp","school","class","gender","age","race","geread","gevocab","gereadcm","gelang","gelangmc","gelangcm","gemath","gemathcp","gemathcm","getotal","npanverb","npamem","npaverb","npatotal","csi","multi","clenroll","classize","ptratio","ptia","locale","chapter1","ses","context","calender","senroll","sattend","white1","black1","hispanc1","asian1","aindian1","multi1","total1","noteach","avgage1","avgexp1","avgsal1","spert","thrdclss","thrdstud","passla1","passmth1","passbth1","tmnnce1","rmdnce1","lamdnce1","mmdnce1","tmdnce1","avgcsi1","geog","totepp","cenroll","cattend","freelnch","lep","speced","minority","white2","black2","hispanc2","asian2","aindian2","multi2","total2","thrdadm","thrdtech","avgage2","avgexp2","avgsal2","thrdaide","passla2","passmth2","passbth2","tmnnce2","rmdnce2","lamdnce2","mmdnce2","tmdnce2","rmediate"
"54",54,2,940,767,4,1,117,5,4.9,3.2,4,3.2,2.8,3,4.9,3.8,4.2,3.9,38,25,18,26,90,2,15,1,15,2,7,1,80.4,929,1,463,95.6,99.8,0,0,0,0,0.2,0.2,28.5,46.2,20.6,43517,16.3,4,60,63,74,52,60.5,57.6,55,61,59.7,99,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"55",55,2,940,767,4,1,110,5,0,2.9,1.6,2.3,3.2,2.6,2.3,2,2.2,1.9,7,57,34,14,83,2,15,1,15,2,7,1,80.4,929,1,463,95.6,99.8,0,0,0,0,0.2,0.2,28.5,46.2,20.6,43517,16.3,4,60,63,74,52,60.5,57.6,55,61,59.7,99,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"56",56,2,940,767,4,1,110,5,9.2,3.9,5.9,12,10.1,11,4,3.6,3.8,5.9,68,89,65,76,111,2,15,1,15,2,7,1,80.4,929,1,463,95.6,99.8,0,0,0,0,0.2,0.2,28.5,46.2,20.6,43517,16.3,4,60,63,74,52,60.5,57.6,55,61,59.7,99,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"57",57,2,940,767,4,2,108,5,4,3.8,3.9,7.2,6.7,6.7,5.9,3.1,4.1,4.6,35,85,46,50,100,2,15,1,15,2,7,1,80.4,929,1,463,95.6,99.8,0,0,0,0,0.2,0.2,28.5,46.2,20.6,43517,16.3,4,60,63,74,52,60.5,57.6,55,61,59.7,99,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"59",59,2,940,767,4,2,104,5,4.4,3.9,4.2,3,6.7,4.4,4,2.7,3.2,3.7,59,38,39,49,100,2,15,1,15,2,7,1,80.4,929,1,463,95.6,99.8,0,0,0,0,0.2,0.2,28.5,46.2,20.6,43517,16.3,4,60,63,74,52,60.5,57.6,55,61,59.7,99,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"60",60,2,940,785,1,1,116,5,2.5,2.1,2.2,2.2,4.3,2.9,3.3,3.8,3.6,3,57,66,6,34,93,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"61",61,2,940,785,1,2,102,5,2.8,3.6,3.1,5.4,3.9,4.6,4.6,3.1,3.7,3.9,53,60,26,44,98,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"62",62,2,940,785,1,1,111,5,4.2,6.2,4.9,3.7,7.5,5.2,3.5,3.1,3.3,4.2,48,23,37,38,95,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"63",63,2,940,785,1,2,108,5,6.7,3.1,4.4,3.8,2.4,3,3.1,3.1,3.1,3.4,34,47,9,22,88,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"64",64,2,940,785,1,1,103,5,3.5,2.7,2.9,3.6,7.2,5,3.9,2.9,3.3,3.7,45,64,81,61,104,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"65",65,2,940,785,1,2,112,5,1.9,3.4,2.6,3,2.4,2.7,3.1,2,2.5,2.5,6,15,20,7,76,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"66",66,2,940,785,1,1,124,5,2.9,3.9,3.4,3.2,6,4.4,2.9,3,3,3.5,13,78,21,21,87,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"67",67,2,940,785,1,1,100,5,5,2.9,3.7,4.4,4,4.2,3.5,2.5,2.9,3.5,83,70,77,84,116,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"68",68,2,940,785,1,2,107,5,4.3,6,4.9,3.1,5.7,4.2,11,5.5,7.8,5.4,34,17,36,29,91,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"69",69,2,940,785,1,1,104,5,4.3,2.2,2.8,2.4,2.2,2.3,2.8,2,2.3,2.4,7,91,22,17,85,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"70",70,2,940,785,1,2,104,5,4.3,3,3.4,2.5,5,3.4,6.2,3.1,4.1,3.9,71,51,17,48,99,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"71",71,2,940,785,1,1,108,5,2,4.6,3,1.7,2.6,1.9,4.7,3.1,3.7,3,50,79,10,40,96,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"72",72,2,940,785,1,1,107,5,6.4,3,4.2,4.7,3.8,4.2,3.7,3.1,3.4,3.8,34,68,19,33,93,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"73",73,2,940,785,1,2,114,5,2.8,2.4,2.5,3.6,3.4,3.5,3.9,2.7,3.2,3,59,4,19,30,92,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"74",74,2,940,785,1,1,103,5,3.1,3.7,3.4,3.4,3.4,3.4,2.1,2.7,2.5,2.9,36,50,43,39,95,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"75",75,2,940,785,2,1,104,5,4,3.6,3.7,3.5,9.5,6,4.2,2.8,3.4,4,37,84,53,53,101,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"76",76,2,940,785,2,1,112,5,2.9,5.5,4.1,5.9,10,7.9,11,3.3,6,6.3,36,87,14,37,95,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"77",77,2,940,785,2,2,107,5,2.9,2.3,2.5,3.5,3.4,3.5,11,3.5,6.2,4.2,25,90,71,52,101,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"78",78,2,940,785,2,2,106,5,1.7,1.5,1.7,3,2.9,2.9,5,2.6,3.4,2.7,4,90,9,9,79,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"79",79,2,940,785,2,2,101,5,2.3,2.5,2.4,2.7,7.4,4.4,4.1,2.7,0.2,3.2,26,93,1,18,86,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"80",80,2,940,785,2,2,113,5,2.5,3.6,3,3,5,3.9,4.3,3,3.5,3.5,11,87,91,42,97,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"81",81,2,940,785,2,1,105,5,1.6,2.5,2.1,3,8.1,5,3.7,2,2.7,2.9,25,76,25,32,92,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"82",82,2,940,785,2,2,101,5,2.5,2.4,2.5,4,2.9,3.4,5.8,3.1,4,3.5,23,93,59,46,98,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"83",83,2,940,785,2,2,124,5,2.8,2.7,2.7,4.3,3.5,3.9,6.7,4,5,4.1,13,82,16,20,86,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"84",84,2,940,785,2,1,110,5,3.3,3,3.1,12,11.4,12.5,4.4,2.7,3.3,4.6,63,77,12,49,99,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"85",85,2,940,785,2,1,108,5,2.6,2.2,2.3,2.3,7,3.8,4.1,3.5,3.8,3.4,10,65,14,14,82,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"86",86,2,940,785,2,2,101,5,4,3.7,3.8,3,7.3,4.6,4.7,3,3.6,4,31,93,60,53,101,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"87",87,2,940,785,2,1,116,5,3.3,2.8,3,2.9,6.7,4.4,3.3,2,2.6,3,15,86,67,38,95,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"88",88,2,940,785,2,1,108,5,3.5,4.7,4.2,7.2,4,4.8,6.2,3,4.1,4.5,52,89,11,44,98,2,15,1,15,2,6,1,71.2,890,1,218,95,98.2,0,0.5,0,0,1.4,1.9,13.5,45.1,16.2,40158,16.2,2,29,57,80,47,55.8,48,61,55.3,54.6,100,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"89",89,2,940,789,1,1,105,5,2.5,2.9,2.7,5.1,3.8,4.4,3.2,3.1,3.2,3.4,37,90,38,49,99,2,24,3,18.05,1,6,2,88.2,466,1,570,96.6,99.1,0,0.5,0,0,0.4,0.9,26.7,45.6,19.7,41830,21.3,3,64,73,52,44,60.4,60.8,58.5,59,62,104,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"90",90,2,940,789,1,2,109,5,1.8,1.5,1.8,1.7,3.1,2.1,2.8,2.4,2.6,2,78,51,12,50,100,2,24,3,18.05,1,6,2,88.2,466,1,570,96.6,99.1,0,0.5,0,0,0.4,0.9,26.7,45.6,19.7,41830,21.3,3,64,73,52,44,60.4,60.8,58.5,59,62,104,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"91",91,2,940,789,1,1,102,5,4.8,6.2,5.2,4.4,3.4,3.8,6.2,3.8,4.8,4.8,95,64,79,92,122,2,24,3,18.05,1,6,2,88.2,466,1,570,96.6,99.1,0,0.5,0,0,0.4,0.9,26.7,45.6,19.7,41830,21.3,3,64,73,52,44,60.4,60.8,58.5,59,62,104,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"92",92,2,940,789,1,2,106,5,1.4,2.1,1.9,2.7,1.7,2.3,2.8,2.8,2.8,2.3,13,26,15,12,81,2,24,3,18.05,1,6,2,88.2,466,1,570,96.6,99.1,0,0.5,0,0,0.4,0.9,26.7,45.6,19.7,41830,21.3,3,64,73,52,44,60.4,60.8,58.5,59,62,104,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"93",93,2,940,789,1,1,110,5,2.9,3.2,3,3.2,2.4,2.8,4,3,3.5,3.2,24,34,41,28,90,2,24,3,18.05,1,6,2,88.2,466,1,570,96.6,99.1,0,0.5,0,0,0.4,0.9,26.7,45.6,19.7,41830,21.3,3,64,73,52,44,60.4,60.8,58.5,59,62,104,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"94",94,2,940,789,1,2,107,5,6.4,4.4,5,3.6,1.5,2.6,2.6,2.6,2.6,3,37,90,70,61,104,2,24,3,18.05,1,6,2,88.2,466,1,570,96.6,99.1,0,0.5,0,0,0.4,0.9,26.7,45.6,19.7,41830,21.3,3,64,73,52,44,60.4,60.8,58.5,59,62,104,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"95",95,2,940,789,1,1,112,5,3.5,5.4,4.4,12,2.7,6.4,6.2,4,4.8,5.2,68,87,53,72,109,2,24,3,18.05,1,6,2,88.2,466,1,570,96.6,99.1,0,0.5,0,0,0.4,0.9,26.7,45.6,19.7,41830,21.3,3,64,73,52,44,60.4,60.8,58.5,59,62,104,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"96",96,2,940,789,1,2,112,5,4.8,6.9,5.9,2.9,2.1,2.6,4.7,3.9,4.2,4.1,29,64,53,40,96,2,24,3,18.05,1,6,2,88.2,466,1,570,96.6,99.1,0,0.5,0,0,0.4,0.9,26.7,45.6,19.7,41830,21.3,3,64,73,52,44,60.4,60.8,58.5,59,62,104,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"97",97,2,940,789,1,2,105,5,4.5,4.5,4.5,6.5,6.7,6.6,3.9,3.9,3.9,4.8,21,61,38,29,91,2,24,3,18.05,1,6,2,88.2,466,1,570,96.6,99.1,0,0.5,0,0,0.4,0.9,26.7,45.6,19.7,41830,21.3,3,64,73,52,44,60.4,60.8,58.5,59,62,104,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"98",98,2,940,789,1,1,109,5,4.4,4.7,4.5,3.1,4.3,3.7,3.6,3.2,3.4,3.7,57,69,41,56,102,2,24,3,18.05,1,6,2,88.2,466,1,570,96.6,99.1,0,0.5,0,0,0.4,0.9,26.7,45.6,19.7,41830,21.3,3,64,73,52,44,60.4,60.8,58.5,59,62,104,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"99",99,2,940,789,1,2,103,5,4,11.2,7.6,12,8.7,10.5,11,4,6.7,8,75,91,92,91,121,2,24,3,18.05,1,6,2,88.2,466,1,570,96.6,99.1,0,0.5,0,0,0.4,0.9,26.7,45.6,19.7,41830,21.3,3,64,73,52,44,60.4,60.8,58.5,59,62,104,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"100",100,2,940,789,1,1,101,5,2.8,3.1,3,2.3,1.4,1.9,2.8,2.3,2.5,2.4,76,93,45,77,112,2,24,3,18.05,1,6,2,88.2,466,1,570,96.6,99.1,0,0.5,0,0,0.4,0.9,26.7,45.6,19.7,41830,21.3,3,64,73,52,44,60.4,60.8,58.5,59,62,104,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"101",101,2,940,789,1,1,106,5,12,9.3,11,12,11.4,12.5,11,4,6.7,8.9,96,90,91,98,132,2,24,3,18.05,1,6,2,88.2,466,1,570,96.6,99.1,0,0.5,0,0,0.4,0.9,26.7,45.6,19.7,41830,21.3,3,64,73,52,44,60.4,60.8,58.5,59,62,104,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"102",102,2,940,789,1,2,106,5,5,3,3.8,3.1,2.9,3,3.7,3,3.3,3.4,60,22,66,55,102,2,24,3,18.05,1,6,2,88.2,466,1,570,96.6,99.1,0,0.5,0,0,0.4,0.9,26.7,45.6,19.7,41830,21.3,3,64,73,52,44,60.4,60.8,58.5,59,62,104,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"103",103,2,940,789,1,2,112,5,6.4,3.8,4.7,12,7,9.8,4.7,3.2,3.8,5.2,44,19,25,31,92,2,24,3,18.05,1,6,2,88.2,466,1,570,96.6,99.1,0,0.5,0,0,0.4,0.9,26.7,45.6,19.7,41830,21.3,3,64,73,52,44,60.4,60.8,58.5,59,62,104,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"104",104,2,940,789,1,1,100,5,5,5.8,5.3,4.4,4.5,4.4,4,4,4,4.6,72,94,82,85,116,2,24,3,18.05,1,6,2,88.2,466,1,570,96.6,99.1,0,0.5,0,0,0.4,0.9,26.7,45.6,19.7,41830,21.3,3,64,73,52,44,60.4,60.8,58.5,59,62,104,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"105",105,2,940,789,1,2,109,5,6.4,6.2,6.2,6.5,7.2,6.8,11,5.5,7.8,6.7,97,89,96,99,136,2,24,3,18.05,1,6,2,88.2,466,1,570,96.6,99.1,0,0.5,0,0,0.4,0.9,26.7,45.6,19.7,41830,21.3,3,64,73,52,44,60.4,60.8,58.5,59,62,104,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"106",106,2,940,789,1,2,100,5,4.5,6.7,5.5,12,7.2,9.9,6.2,3.5,4.5,6.4,99,94,99,99,141,2,24,3,18.05,1,6,2,88.2,466,1,570,96.6,99.1,0,0.5,0,0,0.4,0.9,26.7,45.6,19.7,41830,21.3,3,64,73,52,44,60.4,60.8,58.5,59,62,104,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"107",107,2,940,789,1,1,102,5,4.5,3.1,3.7,3.7,3.8,3.7,3,3.1,3.1,3.4,84,72,66,82,114,2,24,3,18.05,1,6,2,88.2,466,1,570,96.6,99.1,0,0.5,0,0,0.4,0.9,26.7,45.6,19.7,41830,21.3,3,64,73,52,44,60.4,60.8,58.5,59,62,104,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
"108",108,2,940,789,1,1,101,5,4.8,3.1,3.8,4.6,5.4,5,4.9,4.6,4.8,4.8,38,64,52,46,99,2,24,3,18.05,1,6,2,88.2,466,1,570,96.6,99.1,0,0.5,0,0,0.4,0.9,26.7,45.6,19.7,41830,21.3,3,64,73,52,44,60.4,60.8,58.5,59,62,104,2,5956,3115,95.9,16,0.2,14.4,1.2,3077,1,12,3,1,21,38,208,11,45.2,18.4,41096,3,67,70,52,59.4,57.8,59.8,60.6,60.8,18
